category,subcategory,sku,image,status,name,featured,new_arrival,brand,quantity,Sample Price,Wholesale Price List 10 Items,Wholesale Price List 50 Items,Wholesale Price List 100 Items,Cost Price,short_description,description
Fashion,Shoes & Accessories,PAS-SHW-162-41,PAS-SHW-162-41,Enable,Reflete Multicoloured Printed Lifestyle Shoes ,0,0,REFLETE,1000,241,216.9,192.8,168.7,144.6,Make a note to get noticed when you slip on this pair of belly shoes from the house of Reflete. Feel out-of-the-world comfort wearing this pair of belly shoes with Thermoplastic Rubber sole. Make the guys go weak in the knees as you adorn this pair with a maxi dress and a collar neckpiece.,"Make a note to get noticed when you slip on this pair of belly shoes from the house of Reflete. Feel out-of-the-world comfort wearing this pair of belly shoes with Thermoplastic Rubber sole. Make the guys go weak in the knees as you adorn this pair with a maxi dress and a collar neckpiece.
Variation Size: 41 EU
Variation Color: PinkClosure : Slip-on. 
Heel Height : Low Heel. 
Heel Shape : Wedges. 
Sole Material : TPR. 
Toe Shape : Round Toe. 
Package Length: 31
Package Width: 16
Package Height: 12
Package Weight: 400"
Fashion,Shoes & Accessories,PAS-SHW-162-42,PAS-SHW-162-42,Enable,Reflete Multicoloured Printed Lifestyle Shoes ,0,0,REFLETE,1000,241,216.9,192.8,168.7,144.6,Make a note to get noticed when you slip on this pair of belly shoes from the house of Reflete. Feel out-of-the-world comfort wearing this pair of belly shoes with Thermoplastic Rubber sole. Make the guys go weak in the knees as you adorn this pair with a maxi dress and a collar neckpiece.,"Make a note to get noticed when you slip on this pair of belly shoes from the house of Reflete. Feel out-of-the-world comfort wearing this pair of belly shoes with Thermoplastic Rubber sole. Make the guys go weak in the knees as you adorn this pair with a maxi dress and a collar neckpiece.
Variation Size: 42 EU
Variation Color: PinkClosure : Slip-on. 
Heel Height : Low Heel. 
Heel Shape : Wedges. 
Sole Material : TPR. 
Toe Shape : Round Toe. 
Package Length: 31
Package Width: 16
Package Height: 12
Package Weight: 400"
Fashion,Shoes & Accessories,PAS-SHW-163-36,PAS-SHW-163-36,Enable,Reflete Multicoloured Printed Lifestyle Shoes ,0,0,REFLETE,1000,264,237.6,211.2,184.8,158.4,Make a note to get noticed when you slip on this pair of belly shoes from the house of Reflete. Feel out-of-the-world comfort wearing this pair of belly shoes with Thermoplastic Rubber sole. Make the guys go weak in the knees as you adorn this pair with a maxi dress and a collar neckpiece.,"Make a note to get noticed when you slip on this pair of belly shoes from the house of Reflete. Feel out-of-the-world comfort wearing this pair of belly shoes with Thermoplastic Rubber sole. Make the guys go weak in the knees as you adorn this pair with a maxi dress and a collar neckpiece.
Variation Size: 36 EU
Variation Color: BlueClosure : Slip-on. 
Heel Height : Low Heel. 
Heel Shape : Wedges. 
Sole Material : TPR. 
Toe Shape : Round Toe. 
Package Length: 31
Package Width: 16
Package Height: 12
Package Weight: 400"
Fashion,Shoes & Accessories,PAS-SHW-163-37,PAS-SHW-163-37,Enable,Reflete Multicoloured Printed Lifestyle Shoes ,0,0,REFLETE,1000,264,237.6,211.2,184.8,158.4,Make a note to get noticed when you slip on this pair of belly shoes from the house of Reflete. Feel out-of-the-world comfort wearing this pair of belly shoes with Thermoplastic Rubber sole. Make the guys go weak in the knees as you adorn this pair with a maxi dress and a collar neckpiece.,"Make a note to get noticed when you slip on this pair of belly shoes from the house of Reflete. Feel out-of-the-world comfort wearing this pair of belly shoes with Thermoplastic Rubber sole. Make the guys go weak in the knees as you adorn this pair with a maxi dress and a collar neckpiece.
Variation Size: 37 EU
Variation Color: BlueClosure : Slip-on. 
Heel Height : Low Heel. 
Heel Shape : Wedges. 
Sole Material : TPR. 
Toe Shape : Round Toe. 
Package Length: 31
Package Width: 16
Package Height: 12
Package Weight: 400"
Fashion,Shoes & Accessories,PAS-SHW-163-38,PAS-SHW-163-38,Enable,Reflete Multicoloured Printed Lifestyle Shoes ,0,0,REFLETE,1000,264,237.6,211.2,184.8,158.4,Make a note to get noticed when you slip on this pair of belly shoes from the house of Reflete. Feel out-of-the-world comfort wearing this pair of belly shoes with Thermoplastic Rubber sole. Make the guys go weak in the knees as you adorn this pair with a maxi dress and a collar neckpiece.,"Make a note to get noticed when you slip on this pair of belly shoes from the house of Reflete. Feel out-of-the-world comfort wearing this pair of belly shoes with Thermoplastic Rubber sole. Make the guys go weak in the knees as you adorn this pair with a maxi dress and a collar neckpiece.
Variation Size: 38 EU
Variation Color: BlueClosure : Slip-on. 
Heel Height : Low Heel. 
Heel Shape : Wedges. 
Sole Material : TPR. 
Toe Shape : Round Toe. 
Package Length: 31
Package Width: 16
Package Height: 12
Package Weight: 400"
Fashion,Shoes & Accessories,PAS-SHW-163-39,PAS-SHW-163-39,Enable,Reflete Multicoloured Printed Lifestyle Shoes ,0,0,REFLETE,1000,264,237.6,211.2,184.8,158.4,Make a note to get noticed when you slip on this pair of belly shoes from the house of Reflete. Feel out-of-the-world comfort wearing this pair of belly shoes with Thermoplastic Rubber sole. Make the guys go weak in the knees as you adorn this pair with a maxi dress and a collar neckpiece.,"Make a note to get noticed when you slip on this pair of belly shoes from the house of Reflete. Feel out-of-the-world comfort wearing this pair of belly shoes with Thermoplastic Rubber sole. Make the guys go weak in the knees as you adorn this pair with a maxi dress and a collar neckpiece.
Variation Size: 39 EU
Variation Color: BlueClosure : Slip-on. 
Heel Height : Low Heel. 
Heel Shape : Wedges. 
Sole Material : TPR. 
Toe Shape : Round Toe. 
Package Length: 31
Package Width: 16
Package Height: 12
Package Weight: 400"
Fashion,Shoes & Accessories,PAS-SHW-163-40,PAS-SHW-163-40,Enable,Reflete Multicoloured Printed Lifestyle Shoes ,0,0,REFLETE,1000,264,237.6,211.2,184.8,158.4,Make a note to get noticed when you slip on this pair of belly shoes from the house of Reflete. Feel out-of-the-world comfort wearing this pair of belly shoes with Thermoplastic Rubber sole. Make the guys go weak in the knees as you adorn this pair with a maxi dress and a collar neckpiece.,"Make a note to get noticed when you slip on this pair of belly shoes from the house of Reflete. Feel out-of-the-world comfort wearing this pair of belly shoes with Thermoplastic Rubber sole. Make the guys go weak in the knees as you adorn this pair with a maxi dress and a collar neckpiece.
Variation Size: 40 EU
Variation Color: BlueClosure : Slip-on. 
Heel Height : Low Heel. 
Heel Shape : Wedges. 
Sole Material : TPR. 
Toe Shape : Round Toe. 
Package Length: 31
Package Width: 16
Package Height: 12
Package Weight: 400"
Fashion,Shoes & Accessories,PAS-SHW-163-41,PAS-SHW-163-41,Enable,Reflete Multicoloured Printed Lifestyle Shoes ,0,0,REFLETE,1000,264,237.6,211.2,184.8,158.4,Make a note to get noticed when you slip on this pair of belly shoes from the house of Reflete. Feel out-of-the-world comfort wearing this pair of belly shoes with Thermoplastic Rubber sole. Make the guys go weak in the knees as you adorn this pair with a maxi dress and a collar neckpiece.,"Make a note to get noticed when you slip on this pair of belly shoes from the house of Reflete. Feel out-of-the-world comfort wearing this pair of belly shoes with Thermoplastic Rubber sole. Make the guys go weak in the knees as you adorn this pair with a maxi dress and a collar neckpiece.
Variation Size: 41 EU
Variation Color: BlueClosure : Slip-on. 
Heel Height : Low Heel. 
Heel Shape : Wedges. 
Sole Material : TPR. 
Toe Shape : Round Toe. 
Package Length: 31
Package Width: 16
Package Height: 12
Package Weight: 400"
Fashion,Shoes & Accessories,PAS-SHW-163-42,PAS-SHW-163-42,Enable,Reflete Multicoloured Printed Lifestyle Shoes ,0,0,REFLETE,1000,264,237.6,211.2,184.8,158.4,Make a note to get noticed when you slip on this pair of belly shoes from the house of Reflete. Feel out-of-the-world comfort wearing this pair of belly shoes with Thermoplastic Rubber sole. Make the guys go weak in the knees as you adorn this pair with a maxi dress and a collar neckpiece.,"Make a note to get noticed when you slip on this pair of belly shoes from the house of Reflete. Feel out-of-the-world comfort wearing this pair of belly shoes with Thermoplastic Rubber sole. Make the guys go weak in the knees as you adorn this pair with a maxi dress and a collar neckpiece.
Variation Size: 42 EU
Variation Color: BlueClosure : Slip-on. 
Heel Height : Low Heel. 
Heel Shape : Wedges. 
Sole Material : TPR. 
Toe Shape : Round Toe. 
Package Length: 31
Package Width: 16
Package Height: 12
Package Weight: 400"
Fashion,Blouse,B-101,B-101,Enable,Indian Traditional Ethnic Wear Red Banarasi Silk Saree With Blouse,0,0,AANZIA,1000,198,178.2,158.4,138.6,108.9,Aanzia Indian Beauty New Style Latest Fashionable Collection Embroidered Ethnic/Traditional Art Silk Zari Border Party/Wedding/Festival Saree For Women/Girls/Ladies With Blouse Piece (Red),"Aanzia Indian Beauty New Style Latest Fashionable Collection Embroidered Ethnic/Traditional Art Silk Zari Border Party/Wedding/Festival Saree For Women/Girls/Ladies With Blouse Piece (Red)
Variation Size: 
Variation Color: RedThis beautiful saree is made of high quality art silk touch material.
Saree comes with unstitched blouse piece, which is attached with end of the saree only. Saree length : 5.5 Meter, Blouse length: 0.8 Meter
It can be the best gift for loved one and for your friends.
Traditional and cultural Saree from India makes every women graceful.

Package Length: 22
Package Width: 18
Package Height: 4
Package Weight: 450"
Fashion,Blouse,B-102,B-102,Enable,Indian Traditional Ethnic Wear Pink Banarasi Silk Saree With Blouse,0,0,AANZIA,1000,198,178.2,158.4,138.6,108.9,Aanzia Indian Beauty New Style Latest Fashionable Collection Embroidered Ethnic/Traditional Art Silk Zari Border Party/Wedding/Festival Saree For Women/Girls/Ladies With Blouse Piece (Pink),"Aanzia Indian Beauty New Style Latest Fashionable Collection Embroidered Ethnic/Traditional Art Silk Zari Border Party/Wedding/Festival Saree For Women/Girls/Ladies With Blouse Piece (Pink)
Variation Size: 
Variation Color: PinkThis beautiful saree is made of high quality art silk touch material.
Saree comes with unstitched blouse piece, which is attached with end of the saree only. Saree length : 5.5 Meter, Blouse length: 0.8 Meter
It can be the best gift for loved one and for your friends.
Traditional and cultural Saree from India makes every women graceful.

Package Length: 22
Package Width: 18
Package Height: 4
Package Weight: 450"
Fashion,Blouse,B-103,B-103,Enable,Indian Traditional Ethnic Wear Green Banarasi Silk Saree With Blouse,0,0,AANZIA,1000,198,178.2,158.4,138.6,108.9,Aanzia Indian Beauty New Style Latest Fashionable Collection Embroidered Ethnic/Traditional Art Silk Zari Border Party/Wedding/Festival Saree For Women/Girls/Ladies With Blouse Piece (Green),"Aanzia Indian Beauty New Style Latest Fashionable Collection Embroidered Ethnic/Traditional Art Silk Zari Border Party/Wedding/Festival Saree For Women/Girls/Ladies With Blouse Piece (Green)
Variation Size: 
Variation Color: GreenThis beautiful saree is made of high quality art silk touch material.
Saree comes with unstitched blouse piece, which is attached with end of the saree only. Saree length : 5.5 Meter, Blouse length: 0.8 Meter
It can be the best gift for loved one and for your friends.
Traditional and cultural Saree from India makes every women graceful.

Package Length: 22
Package Width: 18
Package Height: 4
Package Weight: 450"
Fashion,Blouse,B-104,B-104,Enable,Indian Traditional Ethnic Wear Blue Banarasi Silk Saree With Blouse,0,0,AANZIA,1000,203,182.7,162.4,142.1,111.65,Aanzia Indian Beauty New Style Latest Fashionable Collection Embroidered Ethnic/Traditional Art Silk Zari Border Party/Wedding/Festival Saree For Women/Girls/Ladies With Blouse Piece (Blue),"Aanzia Indian Beauty New Style Latest Fashionable Collection Embroidered Ethnic/Traditional Art Silk Zari Border Party/Wedding/Festival Saree For Women/Girls/Ladies With Blouse Piece (Blue)
Variation Size: 
Variation Color: BlueThis beautiful saree is made of high quality art silk touch material.
Saree comes with unstitched blouse piece, which is attached with end of the saree only. Saree length : 5.5 Meter, Blouse length: 0.8 Meter
It can be the best gift for loved one and for your friends.
Traditional and cultural Saree from India makes every women graceful.

Package Length: 22
Package Width: 18
Package Height: 4
Package Weight: 450"
Fashion,Blouse,B-201,B-201,Enable,Indian Traditional Ethnic Wear Blue Banarasi Silk Saree With Blouse,0,0,AANZIA,1000,203,182.7,162.4,142.1,111.65,Aanzia Indian Beauty New Style Latest Fashionable Collection Embroidered Ethnic/Traditional Art Silk Zari Border Party/Wedding/Festival Saree For Women/Girls/Ladies With Blouse Piece (Blue),"Aanzia Indian Beauty New Style Latest Fashionable Collection Embroidered Ethnic/Traditional Art Silk Zari Border Party/Wedding/Festival Saree For Women/Girls/Ladies With Blouse Piece (Blue)
Variation Size: 
Variation Color: BlueThis beautiful saree is made of high quality art silk touch material.
Saree comes with unstitched blouse piece, which is attached with end of the saree only. Saree length : 5.5 Meter, Blouse length: 0.8 Meter
It can be the best gift for loved one and for your friends.
Traditional and cultural Saree from India makes every women graceful.

Package Length: 22
Package Width: 18
Package Height: 4
Package Weight: 450"
Fashion,Blouse,B-202,B-202,Enable,Indian Traditional Ethnic Wear Pink Banarasi Silk Saree With Blouse,0,0,AANZIA,1000,203,182.7,162.4,142.1,111.65,Aanzia Indian Beauty New Style Latest Fashionable Collection Embroidered Ethnic/Traditional Art Silk Zari Border Party/Wedding/Festival Saree For Women/Girls/Ladies With Blouse Piece (Pink),"Aanzia Indian Beauty New Style Latest Fashionable Collection Embroidered Ethnic/Traditional Art Silk Zari Border Party/Wedding/Festival Saree For Women/Girls/Ladies With Blouse Piece (Pink)
Variation Size: 
Variation Color: PinkThis beautiful saree is made of high quality art silk touch material.
Saree comes with unstitched blouse piece, which is attached with end of the saree only. Saree length : 5.5 Meter, Blouse length: 0.8 Meter
It can be the best gift for loved one and for your friends.
Traditional and cultural Saree from India makes every women graceful.

Package Length: 22
Package Width: 18
Package Height: 4
Package Weight: 450"
Fashion,Blouse,B-203,B-203,Enable,Indian Traditional Ethnic Wear Green Banarasi Silk Saree With Blouse,0,0,AANZIA,1000,203,182.7,162.4,142.1,111.65,Aanzia Indian Beauty New Style Latest Fashionable Collection Embroidered Ethnic/Traditional Art Silk Zari Border Party/Wedding/Festival Saree For Women/Girls/Ladies With Blouse Piece (Green),"Aanzia Indian Beauty New Style Latest Fashionable Collection Embroidered Ethnic/Traditional Art Silk Zari Border Party/Wedding/Festival Saree For Women/Girls/Ladies With Blouse Piece (Green)
Variation Size: 
Variation Color: GreenThis beautiful saree is made of high quality art silk touch material.
Saree comes with unstitched blouse piece, which is attached with end of the saree only. Saree length : 5.5 Meter, Blouse length: 0.8 Meter
It can be the best gift for loved one and for your friends.
Traditional and cultural Saree from India makes every women graceful.

Package Length: 22
Package Width: 18
Package Height: 4
Package Weight: 450"
Fashion,Blouse,B-204,B-204,Enable,Indian Traditional Ethnic Wear Red Banarasi Silk Saree With Blouse,0,0,AANZIA,1000,203,182.7,162.4,142.1,111.65,Aanzia Indian Beauty New Style Latest Fashionable Collection Embroidered Ethnic/Traditional Art Silk Zari Border Party/Wedding/Festival Saree For Women/Girls/Ladies With Blouse Piece (Red),"Aanzia Indian Beauty New Style Latest Fashionable Collection Embroidered Ethnic/Traditional Art Silk Zari Border Party/Wedding/Festival Saree For Women/Girls/Ladies With Blouse Piece (Red)
Variation Size: 
Variation Color: RedThis beautiful saree is made of high quality art silk touch material.
Saree comes with unstitched blouse piece, which is attached with end of the saree only. Saree length : 5.5 Meter, Blouse length: 0.8 Meter
It can be the best gift for loved one and for your friends.
Traditional and cultural Saree from India makes every women graceful.

Package Length: 22
Package Width: 18
Package Height: 4
Package Weight: 450"
Fashion,Blouse,B-301,B-301,Enable,Indian Traditional Ethnic Wear Green Banarasi Silk Saree With Blouse,0,0,AANZIA,1000,203,182.7,162.4,142.1,111.65,Aanzia Indian Beauty New Style Latest Fashionable Collection Embroidered Ethnic/Traditional Art Silk Zari Border Party/Wedding/Festival Saree For Women/Girls/Ladies With Blouse Piece (Green),"Aanzia Indian Beauty New Style Latest Fashionable Collection Embroidered Ethnic/Traditional Art Silk Zari Border Party/Wedding/Festival Saree For Women/Girls/Ladies With Blouse Piece (Green)
Variation Size: 
Variation Color: GreenThis beautiful saree is made of high quality art silk touch material.
Saree comes with unstitched blouse piece, which is attached with end of the saree only. Saree length : 5.5 Meter, Blouse length: 0.8 Meter
It can be the best gift for loved one and for your friends.
Traditional and cultural Saree from India makes every women graceful.

Package Length: 22
Package Width: 18
Package Height: 4
Package Weight: 450"
Fashion,Blouse,B-302,B-302,Enable,Indian Traditional Ethnic Wear Blue Banarasi Silk Saree With Blouse,0,0,AANZIA,1000,203,182.7,162.4,142.1,111.65,Aanzia Indian Beauty New Style Latest Fashionable Collection Embroidered Ethnic/Traditional Art Silk Zari Border Party/Wedding/Festival Saree For Women/Girls/Ladies With Blouse Piece (Blue),"Aanzia Indian Beauty New Style Latest Fashionable Collection Embroidered Ethnic/Traditional Art Silk Zari Border Party/Wedding/Festival Saree For Women/Girls/Ladies With Blouse Piece (Blue)
Variation Size: 
Variation Color: BlueThis beautiful saree is made of high quality art silk touch material.
Saree comes with unstitched blouse piece, which is attached with end of the saree only. Saree length : 5.5 Meter, Blouse length: 0.8 Meter
It can be the best gift for loved one and for your friends.
Traditional and cultural Saree from India makes every women graceful.

Package Length: 22
Package Width: 18
Package Height: 4
Package Weight: 450"
Fashion,Blouse,B-303,B-303,Enable,Indian Traditional Ethnic Wear Red Banarasi Silk Saree With Blouse,0,0,AANZIA,1000,203,182.7,162.4,142.1,111.65,Aanzia Indian Beauty New Style Latest Fashionable Collection Embroidered Ethnic/Traditional Art Silk Zari Border Party/Wedding/Festival Saree For Women/Girls/Ladies With Blouse Piece (Red),"Aanzia Indian Beauty New Style Latest Fashionable Collection Embroidered Ethnic/Traditional Art Silk Zari Border Party/Wedding/Festival Saree For Women/Girls/Ladies With Blouse Piece (Red)
Variation Size: 
Variation Color: RedThis beautiful saree is made of high quality art silk touch material.
Saree comes with unstitched blouse piece, which is attached with end of the saree only. Saree length : 5.5 Meter, Blouse length: 0.8 Meter
It can be the best gift for loved one and for your friends.
Traditional and cultural Saree from India makes every women graceful.

Package Length: 22
Package Width: 18
Package Height: 4
Package Weight: 450"
Fashion,Blouse,B-401,B-401,Enable,Indian Traditional Ethnic Wear Black Banarasi Silk Saree With Blouse,0,0,AANZIA,1000,203,182.7,162.4,142.1,111.65,Aanzia Indian Beauty New Style Latest Fashionable Collection Embroidered Ethnic/Traditional Art Silk Zari Border Party/Wedding/Festival Saree For Women/Girls/Ladies With Blouse Piece (Black),"Aanzia Indian Beauty New Style Latest Fashionable Collection Embroidered Ethnic/Traditional Art Silk Zari Border Party/Wedding/Festival Saree For Women/Girls/Ladies With Blouse Piece (Black)
Variation Size: 
Variation Color: BlackThis beautiful saree is made of high quality art silk touch material.
Saree comes with unstitched blouse piece, which is attached with end of the saree only. Saree length : 5.5 Meter, Blouse length: 0.8 Meter
It can be the best gift for loved one and for your friends.
Traditional and cultural Saree from India makes every women graceful.

Package Length: 22
Package Width: 18
Package Height: 4
Package Weight: 450"
Fashion,Blouse,B-402,B-402,Enable,Indian Traditional Ethnic Wear Red Banarasi Silk Saree With Blouse,0,0,AANZIA,1000,203,182.7,162.4,142.1,111.65,Aanzia Indian Beauty New Style Latest Fashionable Collection Embroidered Ethnic/Traditional Art Silk Zari Border Party/Wedding/Festival Saree For Women/Girls/Ladies With Blouse Piece (Red),"Aanzia Indian Beauty New Style Latest Fashionable Collection Embroidered Ethnic/Traditional Art Silk Zari Border Party/Wedding/Festival Saree For Women/Girls/Ladies With Blouse Piece (Red)
Variation Size: 
Variation Color: RedThis beautiful saree is made of high quality art silk touch material.
Saree comes with unstitched blouse piece, which is attached with end of the saree only. Saree length : 5.5 Meter, Blouse length: 0.8 Meter
It can be the best gift for loved one and for your friends.
Traditional and cultural Saree from India makes every women graceful.

Package Length: 22
Package Width: 18
Package Height: 4
Package Weight: 450"
Fashion,Blouse,B-403,B-403,Enable,Indian Traditional Ethnic Wear Blue Banarasi Silk Saree With Blouse,0,0,AANZIA,1000,203,182.7,162.4,142.1,111.65,Aanzia Indian Beauty New Style Latest Fashionable Collection Embroidered Ethnic/Traditional Art Silk Zari Border Party/Wedding/Festival Saree For Women/Girls/Ladies With Blouse Piece (Blue),"Aanzia Indian Beauty New Style Latest Fashionable Collection Embroidered Ethnic/Traditional Art Silk Zari Border Party/Wedding/Festival Saree For Women/Girls/Ladies With Blouse Piece (Blue)
Variation Size: 
Variation Color: BlueThis beautiful saree is made of high quality art silk touch material.
Saree comes with unstitched blouse piece, which is attached with end of the saree only. Saree length : 5.5 Meter, Blouse length: 0.8 Meter
It can be the best gift for loved one and for your friends.
Traditional and cultural Saree from India makes every women graceful.

Package Length: 22
Package Width: 18
Package Height: 4
Package Weight: 450"
