category,subcategory,sku,image,status,name,featured,new_arrival,brand,quantity,Sample Price,Wholesale Price List 10 Items,Wholesale Price List 50 Items,Wholesale Price List 100 Items,Cost Price,short_description,description
Fashion,Sport Shoes,M47300-29,M47300-29,Enable,Reebok Kids Running Sneakers M47300 Multi,0,0,Reebok,1000,315,299,268,236,221,Reebok Kids Running Sneakers M47300 Multi,"Reebok Kids Running Sneakers M47300 Multi
Targeted Group: Boys
Occasion: Kids Running
Style: Sneakers
Color: Multi
Size EU: 29"
Fashion,Sport Shoes,M47192-31.5,M47192-31.5,Enable,Reebok Cars Attack Sneakers M47192 Multi,0,0,Reebok,1000,255,242,217,191,179,Reebok Cars Attack Sneakers M47192 Multi,"Reebok Cars Attack Sneakers M47192 Multi
Targeted Group: Boys
Occasion: Cars Attack
Style: Sneakers
Color: Multi
Size EU: 31.5"
Fashion,Sport Shoes,M47192-32,M47192-32,Enable,Reebok Cars Attack Sneakers M47192 Multi,0,0,Reebok,1000,255,242,217,191,179,Reebok Cars Attack Sneakers M47192 Multi,"Reebok Cars Attack Sneakers M47192 Multi
Targeted Group: Boys
Occasion: Cars Attack
Style: Sneakers
Color: Multi
Size EU: 32"
Fashion,Sport Shoes,M47192-31,M47192-31,Enable,Reebok Cars Attack Sneakers M47192 Multi,0,0,Reebok,1000,255,242,217,191,179,Reebok Cars Attack Sneakers M47192 Multi,"Reebok Cars Attack Sneakers M47192 Multi
Targeted Group: Boys
Occasion: Cars Attack
Style: Sneakers
Color: Multi
Size EU: 31"
Fashion,Sport Shoes,M47192-30.5,M47192-30.5,Enable,Reebok Cars Attack Sneakers M47192 Multi,0,0,Reebok,1000,255,242,217,191,179,Reebok Cars Attack Sneakers M47192 Multi,"Reebok Cars Attack Sneakers M47192 Multi
Targeted Group: Boys
Occasion: Cars Attack
Style: Sneakers
Color: Multi
Size EU: 30.5"
Fashion,Sport Shoes,M47192-30,M47192-30,Enable,Reebok Cars Attack Sneakers M47192 Multi,0,0,Reebok,1000,255,242,217,191,179,Reebok Cars Attack Sneakers M47192 Multi,"Reebok Cars Attack Sneakers M47192 Multi
Targeted Group: Boys
Occasion: Cars Attack
Style: Sneakers
Color: Multi
Size EU: 30"
Fashion,Sport Shoes,M47192-29,M47192-29,Enable,Reebok Cars Attack Sneakers M47192 Multi,0,0,Reebok,1000,255,242,217,191,179,Reebok Cars Attack Sneakers M47192 Multi,"Reebok Cars Attack Sneakers M47192 Multi
Targeted Group: Boys
Occasion: Cars Attack
Style: Sneakers
Color: Multi
Size EU: 29"
Fashion,Sport Shoes,M47851-34.5,M47851-34.5,Enable,Reebok Ultimate II  Sneakers M47851 Multi,0,0,Reebok,1000,345,328,293,259,242,Reebok Ultimate II  Sneakers M47851 Multi,"Reebok Ultimate II  Sneakers M47851 Multi
Targeted Group: Girls
Occasion: Ultimate II 
Style: Sneakers
Color: Multi
Size EU: 34.5"
Fashion,Sport Shoes,M47851-35,M47851-35,Enable,Reebok Ultimate II  Sneakers M47851 Multi,0,0,Reebok,1000,345,328,293,259,242,Reebok Ultimate II  Sneakers M47851 Multi,"Reebok Ultimate II  Sneakers M47851 Multi
Targeted Group: Girls
Occasion: Ultimate II 
Style: Sneakers
Color: Multi
Size EU: 35"
Fashion,Sport Shoes,M47851-38.5,M47851-38.5,Enable,Reebok Ultimate II  Sneakers M47851 Multi,0,0,Reebok,1000,345,328,293,259,242,Reebok Ultimate II  Sneakers M47851 Multi,"Reebok Ultimate II  Sneakers M47851 Multi
Targeted Group: Girls
Occasion: Ultimate II 
Style: Sneakers
Color: Multi
Size EU: 38.5"
