category,subcategory,sku,image,status,name,featured,new_arrival,brand,quantity,Sample Price,Wholesale Price List 10 Items,Wholesale Price List 50 Items,Wholesale Price List 100 Items,Cost Price,short_description,description
Fashion,Sport Shoes,BD5921-42.5,BD5921-42.5,Enable,Reebok Sublite Train Sneakers BD5921 Grey Orange,0,0,Reebok,1000,315,299,268,236,221,"Tricot and mesh upper with diamond-shaped overlays for lightweight breathable support.Low-cut design for ankle mobility and an Adaptalink+ microweb spider tongue for locked-in stability.
Sublite C50d EVA foam midsole for high-tech, ultrali","Tricot and mesh upper with diamond-shaped overlays for lightweight breathable support.Low-cut design for ankle mobility and an Adaptalink+ microweb spider tongue for locked-in stability.
Sublite C50d EVA foam midsole for high-tech, ultrali
Targeted Group: Men
Occasion: Sublite Train
Style: Sneakers
Color: Grey Orange
Size EU: 42.5"
Fashion,Sport Shoes,BD5921-43,BD5921-43,Enable,Reebok Sublite Train Sneakers BD5921 Grey Orange,0,0,Reebok,1000,315,299,268,236,221,"Tricot and mesh upper with diamond-shaped overlays for lightweight breathable support.Low-cut design for ankle mobility and an Adaptalink+ microweb spider tongue for locked-in stability.
Sublite C50d EVA foam midsole for high-tech, ultrali","Tricot and mesh upper with diamond-shaped overlays for lightweight breathable support.Low-cut design for ankle mobility and an Adaptalink+ microweb spider tongue for locked-in stability.
Sublite C50d EVA foam midsole for high-tech, ultrali
Targeted Group: Men
Occasion: Sublite Train
Style: Sneakers
Color: Grey Orange
Size EU: 43"
Fashion,Sport Shoes,BD5944-44,BD5944-44,Enable,Reebok Sublite Train Sneakers BD5944 Olive,0,0,Reebok,1000,295,280,251,221,207,"Closing Lace up
Toe Shape Round
Upper Material Textile
Sole Material Rubber
Lining Material Textile
Breathable mesh upper with perforated details
Eyelets with lace up closure for snug fit
Elasticated heel area for adjustable fit
Memory Tech sock liner for improved and comfortable fit
SubLite midsole for protection and cushioning
High abrasion rubber outsole for durability and traction
Embossed Reebok signature branding
Running shoes","Closing Lace up
Toe Shape Round
Upper Material Textile
Sole Material Rubber
Lining Material Textile
Breathable mesh upper with perforated details
Eyelets with lace up closure for snug fit
Elasticated heel area for adjustable fit
Memory Tech sock liner for improved and comfortable fit
SubLite midsole for protection and cushioning
High abrasion rubber outsole for durability and traction
Embossed Reebok signature branding
Running shoes
Targeted Group: Men
Occasion: Sublite Train
Style: Sneakers
Color: Olive
Size EU: 44"
Fashion,Sport Shoes,BD5944-43,BD5944-43,Enable,Reebok Sublite Train Sneakers BD5944 Olive,0,0,Reebok,1000,295,280,251,221,207,"Closing Lace up
Toe Shape Round
Upper Material Textile
Sole Material Rubber
Lining Material Textile
Breathable mesh upper with perforated details
Eyelets with lace up closure for snug fit
Elasticated heel area for adjustable fit
Memory Tech sock liner for improved and comfortable fit
SubLite midsole for protection and cushioning
High abrasion rubber outsole for durability and traction
Embossed Reebok signature branding
Running shoes","Closing Lace up
Toe Shape Round
Upper Material Textile
Sole Material Rubber
Lining Material Textile
Breathable mesh upper with perforated details
Eyelets with lace up closure for snug fit
Elasticated heel area for adjustable fit
Memory Tech sock liner for improved and comfortable fit
SubLite midsole for protection and cushioning
High abrasion rubber outsole for durability and traction
Embossed Reebok signature branding
Running shoes
Targeted Group: Men
Occasion: Sublite Train
Style: Sneakers
Color: Olive
Size EU: 43"
Fashion,Sport Shoes,BD5944-42.5,BD5944-42.5,Enable,Reebok Sublite Train Sneakers BD5944 Olive,0,0,Reebok,1000,295,280,251,221,207,"Closing Lace up
Toe Shape Round
Upper Material Textile
Sole Material Rubber
Lining Material Textile
Breathable mesh upper with perforated details
Eyelets with lace up closure for snug fit
Elasticated heel area for adjustable fit
Memory Tech sock liner for improved and comfortable fit
SubLite midsole for protection and cushioning
High abrasion rubber outsole for durability and traction
Embossed Reebok signature branding
Running shoes","Closing Lace up
Toe Shape Round
Upper Material Textile
Sole Material Rubber
Lining Material Textile
Breathable mesh upper with perforated details
Eyelets with lace up closure for snug fit
Elasticated heel area for adjustable fit
Memory Tech sock liner for improved and comfortable fit
SubLite midsole for protection and cushioning
High abrasion rubber outsole for durability and traction
Embossed Reebok signature branding
Running shoes
Targeted Group: Men
Occasion: Sublite Train
Style: Sneakers
Color: Olive
Size EU: 42.5"
Fashion,Sport Shoes,BD5944-42,BD5944-42,Enable,Reebok Sublite Train Sneakers BD5944 Olive,0,0,Reebok,1000,295,280,251,221,207,"Closing Lace up
Toe Shape Round
Upper Material Textile
Sole Material Rubber
Lining Material Textile
Breathable mesh upper with perforated details
Eyelets with lace up closure for snug fit
Elasticated heel area for adjustable fit
Memory Tech sock liner for improved and comfortable fit
SubLite midsole for protection and cushioning
High abrasion rubber outsole for durability and traction
Embossed Reebok signature branding
Running shoes","Closing Lace up
Toe Shape Round
Upper Material Textile
Sole Material Rubber
Lining Material Textile
Breathable mesh upper with perforated details
Eyelets with lace up closure for snug fit
Elasticated heel area for adjustable fit
Memory Tech sock liner for improved and comfortable fit
SubLite midsole for protection and cushioning
High abrasion rubber outsole for durability and traction
Embossed Reebok signature branding
Running shoes
Targeted Group: Men
Occasion: Sublite Train
Style: Sneakers
Color: Olive
Size EU: 42"
Fashion,Sport Shoes,BD5944-40,BD5944-40,Enable,Reebok Sublite Train Sneakers BD5944 Olive,0,0,Reebok,1000,295,280,251,221,207,"Closing Lace up
Toe Shape Round
Upper Material Textile
Sole Material Rubber
Lining Material Textile
Breathable mesh upper with perforated details
Eyelets with lace up closure for snug fit
Elasticated heel area for adjustable fit
Memory Tech sock liner for improved and comfortable fit
SubLite midsole for protection and cushioning
High abrasion rubber outsole for durability and traction
Embossed Reebok signature branding
Running shoes","Closing Lace up
Toe Shape Round
Upper Material Textile
Sole Material Rubber
Lining Material Textile
Breathable mesh upper with perforated details
Eyelets with lace up closure for snug fit
Elasticated heel area for adjustable fit
Memory Tech sock liner for improved and comfortable fit
SubLite midsole for protection and cushioning
High abrasion rubber outsole for durability and traction
Embossed Reebok signature branding
Running shoes
Targeted Group: Men
Occasion: Sublite Train
Style: Sneakers
Color: Olive
Size EU: 40"
Fashion,Sport Shoes,BD5944-40.5,BD5944-40.5,Enable,Reebok Sublite Train Sneakers BD5944 Olive,0,0,Reebok,1000,295,280,251,221,207,"Closing Lace up
Toe Shape Round
Upper Material Textile
Sole Material Rubber
Lining Material Textile
Breathable mesh upper with perforated details
Eyelets with lace up closure for snug fit
Elasticated heel area for adjustable fit
Memory Tech sock liner for improved and comfortable fit
SubLite midsole for protection and cushioning
High abrasion rubber outsole for durability and traction
Embossed Reebok signature branding
Running shoes","Closing Lace up
Toe Shape Round
Upper Material Textile
Sole Material Rubber
Lining Material Textile
Breathable mesh upper with perforated details
Eyelets with lace up closure for snug fit
Elasticated heel area for adjustable fit
Memory Tech sock liner for improved and comfortable fit
SubLite midsole for protection and cushioning
High abrasion rubber outsole for durability and traction
Embossed Reebok signature branding
Running shoes
Targeted Group: Men
Occasion: Sublite Train
Style: Sneakers
Color: Olive
Size EU: 40.5"
Fashion,Sport Shoes,BD5941-42.5,BD5941-42.5,Enable,Reebok Sublite Train Sneakers BD5941 Black,0,0,Reebok,1000,295,280,251,221,207,"losing Lace up
Toe Shape Round
Upper Material Textile
Sole Material Rubber
Lining Material Textile
Breathable mesh upper with perforated details
Eyelets with lace up closure for snug fit
Elasticated heel area for adjustable fit
Memory Tech sockliner for improved and comfortable fit
SubLite midsole for protection and cushioning
High abrasion rubber outsole for durability and traction
Embossed Reebok signature branding
Running shoes","losing Lace up
Toe Shape Round
Upper Material Textile
Sole Material Rubber
Lining Material Textile
Breathable mesh upper with perforated details
Eyelets with lace up closure for snug fit
Elasticated heel area for adjustable fit
Memory Tech sockliner for improved and comfortable fit
SubLite midsole for protection and cushioning
High abrasion rubber outsole for durability and traction
Embossed Reebok signature branding
Running shoes
Targeted Group: Men
Occasion: Sublite Train
Style: Sneakers
Color: Black
Size EU: 42.5"
Fashion,Sport Shoes,BD5941-42,BD5941-42,Enable,Reebok Sublite Train Sneakers BD5941 Black,0,0,Reebok,1000,295,280,251,221,207,"losing Lace up
Toe Shape Round
Upper Material Textile
Sole Material Rubber
Lining Material Textile
Breathable mesh upper with perforated details
Eyelets with lace up closure for snug fit
Elasticated heel area for adjustable fit
Memory Tech sockliner for improved and comfortable fit
SubLite midsole for protection and cushioning
High abrasion rubber outsole for durability and traction
Embossed Reebok signature branding
Running shoes","losing Lace up
Toe Shape Round
Upper Material Textile
Sole Material Rubber
Lining Material Textile
Breathable mesh upper with perforated details
Eyelets with lace up closure for snug fit
Elasticated heel area for adjustable fit
Memory Tech sockliner for improved and comfortable fit
SubLite midsole for protection and cushioning
High abrasion rubber outsole for durability and traction
Embossed Reebok signature branding
Running shoes
Targeted Group: Men
Occasion: Sublite Train
Style: Sneakers
Color: Black
Size EU: 42"
