category,subcategory,sku,image,status,name,featured,new_arrival,brand,quantity,Sample Price,Wholesale Price List 10 Items,Wholesale Price List 50 Items,Wholesale Price List 100 Items,Cost Price,short_description,description
Fashion,Jewelry Accessories,S120RR,S120RR,Enable,NIETO MARANI Pen & Cufflinks set Rose Gold S120RR,0,0,NIETO MARANI,1000,0,0,0,0,0,"NIETO MARANI Pen & Cufflinks set, luxurious men's accessories, High-quality stainless steel.","NIETO MARANI Pen & Cufflinks set, luxurious men's accessories, High-quality stainless steel.
Jewlery Type:  Pen & Cufflinks set"
Fashion,Jewelry Accessories,S112RR,34q.292.14539966.18,Enable,NIETO MARANI Pen & Cufflinks set Rose Gold S112RR,0,0,NIETO MARANI,1000,305,290,259,229,198,"NIETO MARANI Pen & Cufflinks set, luxurious men's accessories, High-quality stainless steel.","NIETO MARANI Pen & Cufflinks set, luxurious men's accessories, High-quality stainless steel.
Jewlery Type:  Pen & Cufflinks set"
Fashion,Jewelry Accessories,S109CB,34q.292.27223509.18,Enable,NIETO MARANI Pen & Cufflinks set Copper Black S109CB,0,0,NIETO MARANI,1000,349,332,297,262,227,"NIETO MARANI Pen & Cufflinks set, luxurious men's accessories, High-quality stainless steel.","NIETO MARANI Pen & Cufflinks set, luxurious men's accessories, High-quality stainless steel.
Jewlery Type:  Pen & Cufflinks set"
Fashion,Jewelry Accessories,S122GB,S122GB,Enable,NIETO MARANI Pen & Cufflinks set Black Gold S122GB,0,0,NIETO MARANI,1000,0,0,0,0,0,"NIETO MARANI Pen & Cufflinks set, luxurious men's accessories, High-quality stainless steel.","NIETO MARANI Pen & Cufflinks set, luxurious men's accessories, High-quality stainless steel.
Jewlery Type:  Pen & Cufflinks set"
Fashion,Jewelry Accessories,S107GD,S107GD,Enable,NIETO MARANI Pen & Cufflinks set Dark Blue Gold S107GD,0,0,NIETO MARANI,1000,0,0,0,0,0,"NIETO MARANI Pen & Cufflinks set, luxurious men's accessories, High-quality stainless steel.","NIETO MARANI Pen & Cufflinks set, luxurious men's accessories, High-quality stainless steel.
Jewlery Type:  Pen & Cufflinks set"
Fashion,Jewelry Accessories,S111SB,34q.292.31636219.18,Enable,NIETO MARANI Pen & Cufflinks set Black Silver S111SB,0,0,NIETO MARANI,1000,325,309,276,244,211,"NIETO MARANI Pen & Cufflinks set, luxurious men's accessories, High-quality stainless steel.","NIETO MARANI Pen & Cufflinks set, luxurious men's accessories, High-quality stainless steel.
Jewlery Type:  Pen & Cufflinks set"
Fashion,Jewelry Accessories,S106GU,S106GU,Enable,"NIETO MARANI Pen and Cufflinks set, Gold Blue S106GU",0,0,NIETO MARANI,1000,0,0,0,0,0,"NIETO MARANI Pen & Cufflinks set, luxurious men's accessories, High-quality stainless steel.","NIETO MARANI Pen & Cufflinks set, luxurious men's accessories, High-quality stainless steel.
Jewlery Type:  Pen & Cufflinks set"
Fashion,Jewelry Accessories,S117MW,34q.292.06823709.18,Enable,NIETO MARANI Pen & Cufflinks set Gray Black S117MW,0,0,NIETO MARANI,1000,379,360,322,284,246,"NIETO MARANI Pen & Cufflinks set, luxurious men's accessories, High-quality stainless steel.","NIETO MARANI Pen & Cufflinks set, luxurious men's accessories, High-quality stainless steel.
Jewlery Type:  Pen & Cufflinks set"
Fashion,Jewelry Accessories,S113SB,34q.292.51763366.18,Enable,NIETO MARANI Pen & Cufflinks set Black Silver S113SB,0,0,NIETO MARANI,1000,325,309,276,244,211,"NIETO MARANI Pen & Cufflinks set, luxurious men's accessories, High-quality stainless steel.","NIETO MARANI Pen & Cufflinks set, luxurious men's accessories, High-quality stainless steel.
Jewlery Type:  Pen & Cufflinks set"
Fashion,Jewelry Accessories,S108GG,34q.292.19502852.18,Enable,NIETO MARANI Pen & Cufflinks set Gold S108GG,0,0,NIETO MARANI,1000,315,299,268,236,205,"NIETO MARANI Pen & Cufflinks set, luxurious men's accessories, High-quality stainless steel.","NIETO MARANI Pen & Cufflinks set, luxurious men's accessories, High-quality stainless steel.
Jewlery Type:  Pen & Cufflinks set"
